order_id,customer_id,order_date,product_category,order_value,discount,shipping_days,payment_method,returned
O02372,C0535,2025-10-30,Electronics,3071.67,20,6,COD,No
O02373,C0536,2024-09-25,Books,1042.41,10,8,Card,Yes
O02374,C0536,2025-07-11,Home,1072.58,10,1,Card,Yes
O02375,C0537,2025-03-25,Fashion,4279.99,0,4,Card,Yes
O02376,C0537,2024-12-20,Electronics,1613.25,10,8,Wallet,No
O02377,C0537,2024-03-11,Fashion,1500.62,0,1,COD,No
O02378,C0537,2025-07-31,Beauty,3484.9,10,2,Card,No
O02379,C0537,2025-07-20,Books,1435.42,15,3,Card,Yes
O02380,C0538,2025-11-06,Books,2371.28,10,8,Card,Yes
O02381,C0538,2026-05-03,Books,2922.75,0,1,Wallet,No
O02382,C0538,2025-07-25,Electronics,880.45,10,3,Card,Yes
O02383,C0538,2026-02-17,Books,761.72,5,6,UPI,Yes
O02384,C0538,2026-03-22,Fashion,1715.86,15,7,Card,No
O02385,C0539,2025-06-11,Electronics,405.18,10,7,COD,Yes
O02386,C0539,2025-11-21,Electronics,666.06,5,4,UPI,Yes
O02387,C0539,2025-09-14,Fashion,2954.7,0,4,UPI,Yes
O02388,C0539,2025-05-13,Electronics,652.93,10,3,COD,Yes
O02389,C0539,2025-12-25,Beauty,2783.97,15,7,Wallet,No
O02390,C0540,2025-02-25,Books,2870.11,10,1,COD,Yes
O02391,C0540,2024-06-02,Fashion,404.39,20,7,Wallet,No
O02392,C0540,2025-11-21,Beauty,2506.12,10,6,Wallet,No
O02393,C0540,2025-03-17,Home,4739.51,0,7,Wallet,Yes
O02394,C0540,2025-01-10,Electronics,1621.73,20,3,Card,No
O02395,C0540,2024-10-28,Fashion,1059.42,0,4,COD,Yes
O02396,C0541,2024-05-19,Beauty,1550.74,20,8,UPI,Yes
O02397,C0541,2025-05-21,Fashion,4340.96,15,8,COD,Yes
O02398,C0541,2024-07-07,Electronics,2665.7,20,4,UPI,Yes
O02399,C0541,2024-09-05,Books,4400.88,0,7,Card,Yes
O02400,C0542,2025-01-11,Fashion,1128.28,0,7,UPI,No
O02401,C0542,2024-03-20,Home,1767.86,5,3,Card,Yes
O02402,C0542,2025-01-30,Books,2855.12,20,3,Card,Yes
O02403,C0543,2025-04-22,Fashion,4681.1,20,4,Card,No
O02404,C0543,2024-08-27,Books,1229.55,0,8,COD,Yes
O02405,C0543,2025-03-19,Electronics,1049.76,5,8,Wallet,No
O02406,C0543,2024-05-22,Fashion,203.94,5,2,Card,Yes
O02407,C0543,2024-09-19,Electronics,3641.1,20,3,Card,No
O02408,C0543,2024-08-10,Beauty,2413.22,15,2,COD,Yes
O02409,C0543,2025-03-22,Books,4772.8,15,8,UPI,Yes
O02410,C0543,2025-04-08,Beauty,3826.48,5,6,UPI,Yes
O02411,C0544,2026-07-06,Electronics,3112.15,15,7,UPI,No
O02412,C0544,2026-05-18,Beauty,2981.87,10,4,COD,No
O02413,C0544,2025-09-13,Fashion,3725.24,15,1,Wallet,No
O02414,C0545,2025-03-29,Fashion,864.16,10,8,Card,No
O02415,C0545,2025-11-21,Books,1272.88,0,5,Wallet,No
O02416,C0545,2025-05-11,Books,2980.79,10,1,Wallet,Yes
O02417,C0545,2026-02-17,Electronics,2230.65,15,5,Wallet,No
O02418,C0545,2025-01-14,Home,2899.69,15,8,COD,No
O02419,C0545,2025-10-10,Beauty,2147.01,5,2,COD,Yes
O02420,C0546,2025-02-26,Books,2113.61,10,2,UPI,No
O02421,C0546,2025-05-22,Beauty,1716.98,15,3,UPI,No
O02422,C0546,2025-01-21,Fashion,767.68,15,1,Card,No
O02423,C0546,2024-09-08,Beauty,2104.2,20,5,UPI,Yes
O02424,C0546,2025-01-29,Home,1498.69,20,5,UPI,Yes
O02425,C0546,2024-07-30,Electronics,2870.15,10,4,Wallet,No
O02426,C0547,2025-11-28,Electronics,2196.77,5,4,Wallet,No
O02427,C0547,2024-12-21,Electronics,426.77,10,4,Wallet,No
O02428,C0548,2024-03-11,Books,4573.57,10,6,UPI,No
O02429,C0548,2024-09-06,Books,4162.25,15,5,UPI,No
O02430,C0548,2024-03-13,Fashion,3337.41,15,8,UPI,Yes
O02431,C0548,2024-06-17,Books,3228.91,10,4,UPI,Yes
O02432,C0549,2024-06-12,Home,2088.29,15,5,Wallet,No
O02433,C0549,2024-10-14,Books,1644.24,5,1,Card,Yes
O02434,C0549,2025-03-26,Books,4568.77,5,7,COD,No
O02435,C0550,2026-01-03,Books,1332.38,0,5,COD,No
O02436,C0551,2025-05-06,Beauty,1987.35,15,4,COD,Yes
O02437,C0551,2024-09-13,Beauty,4270.9,5,4,COD,Yes
O02438,C0551,2025-10-20,Home,4186.1,10,3,COD,Yes
O02439,C0551,2024-09-19,Electronics,997.88,5,1,Wallet,Yes
O02440,C0551,2024-12-13,Books,4743.22,5,2,Card,No
O02441,C0552,2025-08-31,Beauty,2867.29,10,6,Card,Yes
O02442,C0552,2025-07-20,Fashion,1017.49,10,6,UPI,No
O02443,C0552,2025-01-07,Books,4891.99,10,6,UPI,No
O02444,C0552,2024-11-18,Beauty,462.75,0,1,COD,No
O02445,C0553,2026-02-28,Fashion,1305.54,10,6,Card,No
O02446,C0553,2026-01-25,Electronics,4394.46,15,5,UPI,No
O02447,C0553,2025-09-06,Fashion,3571.17,10,8,COD,Yes
O02448,C0553,2024-12-10,Beauty,1800.18,20,8,UPI,Yes
O02449,C0553,2025-05-21,Books,799.1,0,4,UPI,Yes
O02450,C0554,2025-10-10,Beauty,2477.28,0,3,COD,Yes
O02451,C0555,2025-03-10,Home,1716.65,5,2,UPI,No
O02452,C0555,2025-07-13,Home,2161.25,5,4,Wallet,Yes
O02453,C0555,2024-12-15,Home,2657.04,15,2,Wallet,Yes
O02454,C0555,2025-06-29,Books,1540.24,0,7,Wallet,No
O02455,C0555,2025-09-25,Beauty,4680.87,0,7,COD,Yes
O02456,C0555,2025-04-05,Beauty,4105.44,20,3,COD,No
O02457,C0555,2025-11-17,Electronics,1457.57,20,6,UPI,Yes
O02458,C0556,2024-03-16,Home,2750.2,5,4,UPI,Yes
O02459,C0556,2025-04-22,Home,3385.14,5,5,COD,No
O02460,C0556,2024-12-07,Beauty,3733.39,20,5,Wallet,No
O02461,C0556,2025-05-21,Books,1019.34,10,6,COD,Yes
O02462,C0557,2025-07-12,Beauty,2317.32,20,8,UPI,Yes
O02463,C0557,2026-03-02,Beauty,2738.32,15,4,UPI,No
O02464,C0557,2025-05-14,Home,4645.91,10,5,UPI,No
O02465,C0558,2026-07-31,Fashion,703.09,0,3,Card,No
O02466,C0558,2026-05-01,Electronics,4274.82,20,2,Card,No
O02467,C0558,2025-05-03,Beauty,1520.49,0,6,UPI,Yes
O02468,C0558,2025-05-29,Home,2337.42,10,1,Card,No
O02469,C0558,2026-04-20,Home,3008.97,0,4,COD,Yes
O02470,C0558,2026-06-01,Home,4813.69,5,1,Card,No
O02471,C0558,2025-03-03,Electronics,3781.42,20,2,Card,Yes
O02472,C0559,2024-11-16,Home,845.13,0,6,Card,No
O02473,C0559,2024-02-19,Beauty,2955.05,0,6,UPI,Yes
O02474,C0559,2024-10-23,Home,1773.15,5,3,Wallet,Yes
O02475,C0559,2025-02-20,Beauty,534.46,15,6,Card,No
O02476,C0559,2025-02-21,Electronics,871.33,5,8,COD,No
O02477,C0559,2024-09-14,Beauty,1203.13,0,4,UPI,No
O02478,C0559,2024-12-01,Electronics,4882.05,10,7,COD,No
O02479,C0559,2024-09-15,Books,612.55,15,6,Card,No
O02480,C0560,2025-08-11,Fashion,1381.28,20,1,Card,No
O02481,C0560,2026-02-27,Fashion,1072.21,20,1,Wallet,No
O02482,C0560,2025-12-11,Home,222.49,5,4,UPI,No
O02483,C0560,2025-07-06,Electronics,1430.84,0,7,UPI,No
O02484,C0560,2025-09-14,Home,3246.11,20,4,COD,No
O02485,C0560,2025-07-16,Electronics,405.7,0,6,Card,Yes
O02486,C0560,2025-03-05,Electronics,2553.99,10,4,Card,No
O02487,C0561,2025-05-07,Beauty,2375.78,10,4,Card,Yes
O02488,C0561,2025-09-28,Books,2960.64,15,1,Wallet,No
O02489,C0561,2024-08-06,Beauty,2934.41,20,3,COD,No
O02490,C0561,2025-05-06,Electronics,4381.61,5,6,COD,No
O02491,C0561,2024-12-20,Books,4260.12,10,2,Card,Yes
O02492,C0562,2025-08-29,Fashion,3923.17,10,1,Card,Yes
O02493,C0562,2026-04-28,Books,2568.4,10,8,Card,Yes
O02494,C0562,2025-07-02,Books,2142.57,0,8,COD,Yes
O02495,C0562,2025-07-21,Beauty,3643.81,0,1,COD,Yes
O02496,C0562,2026-05-03,Electronics,4164.34,5,7,Card,No
O02497,C0562,2025-04-10,Electronics,1873.67,10,3,UPI,Yes
O02498,C0562,2025-07-21,Home,4493.31,15,1,Wallet,Yes
O02499,C0563,2025-05-25,Electronics,3509.44,20,5,Card,Yes
O02500,C0564,2024-07-18,Electronics,3182.64,5,5,Card,No
O02501,C0564,2025-09-07,Fashion,335.17,15,8,COD,No
O02502,C0565,2024-09-09,Home,1090.51,5,1,Card,No
O02503,C0565,2024-07-26,Electronics,717.84,5,1,COD,No
O02504,C0565,2025-10-05,Fashion,2271.78,0,7,Wallet,Yes
O02505,C0565,2024-09-14,Fashion,2821.55,0,8,Card,Yes
O02506,C0565,2024-05-17,Books,3053.87,15,4,Card,Yes
O02507,C0566,2026-02-08,Electronics,2483.82,0,6,UPI,No
O02508,C0566,2025-06-26,Electronics,855.5,15,1,Card,No
O02509,C0566,2025-01-19,Books,1109.63,5,1,Card,Yes
O02510,C0566,2025-02-08,Beauty,1180.13,0,7,Wallet,Yes
O02511,C0566,2025-11-23,Electronics,2578.95,0,3,COD,No
O02512,C0566,2025-08-02,Books,3768.71,0,2,Card,Yes
O02513,C0567,2024-10-25,Fashion,4919.6,10,3,COD,Yes
O02514,C0567,2025-03-07,Books,1930.62,0,2,Card,No
O02515,C0567,2025-03-04,Electronics,1230.43,5,5,UPI,No
O02516,C0567,2025-07-09,Books,3761.16,5,8,Wallet,Yes
O02517,C0567,2025-04-01,Home,3437.13,10,7,UPI,Yes
O02518,C0567,2025-01-11,Books,2457.56,20,2,COD,Yes
O02519,C0567,2025-01-15,Home,1497.67,20,6,COD,Yes
O02520,C0568,2025-06-07,Fashion,4784.4,15,2,Wallet,No
O02521,C0568,2026-01-14,Books,4447.5,20,5,Wallet,No
O02522,C0569,2025-01-19,Beauty,2389.7,5,1,Wallet,Yes
O02523,C0569,2024-06-26,Home,2945.06,20,8,Card,Yes
O02524,C0569,2025-05-27,Books,1643.72,20,1,Card,No
O02525,C0569,2024-07-14,Fashion,4201.31,10,6,COD,No
O02526,C0569,2024-12-07,Beauty,2355.43,5,1,UPI,Yes
O02527,C0570,2025-03-21,Fashion,3629.2,0,1,Card,Yes
O02528,C0570,2026-03-08,Electronics,3494.33,10,3,COD,Yes
O02529,C0570,2025-05-22,Electronics,3854.54,0,1,UPI,No
O02530,C0571,2024-08-29,Beauty,3138.49,20,1,UPI,Yes
O02531,C0571,2025-01-21,Electronics,771.73,20,1,UPI,No
O02532,C0571,2024-10-10,Books,4137.92,5,3,Wallet,No
O02533,C0571,2024-06-22,Home,2063.38,20,6,UPI,No
O02534,C0572,2026-02-12,Fashion,1531.18,15,4,UPI,Yes
O02535,C0573,2025-11-27,Home,643.84,10,6,Card,No
O02536,C0573,2025-06-08,Home,4869.34,0,4,UPI,No
O02537,C0574,2024-05-15,Beauty,2343.09,20,7,COD,No
O02538,C0574,2025-01-19,Books,4343.5,5,7,UPI,Yes
O02539,C0574,2024-06-13,Electronics,2842.57,5,5,UPI,Yes
O02540,C0574,2024-09-03,Beauty,3332.57,10,8,UPI,Yes
O02541,C0574,2025-05-20,Beauty,875.54,0,6,Wallet,No
O02542,C0574,2025-03-13,Fashion,4543.21,10,8,Card,No
O02543,C0574,2025-02-28,Home,966.89,15,4,UPI,Yes
O02544,C0575,2025-05-05,Books,714.48,0,2,Card,No
O02545,C0575,2025-05-20,Books,2909.41,0,5,UPI,Yes
O02546,C0575,2025-09-18,Electronics,3087.75,10,4,Wallet,No
O02547,C0576,2025-04-27,Fashion,616.0,5,2,Card,No
O02548,C0576,2024-03-24,Electronics,1884.07,10,3,COD,Yes
O02549,C0576,2025-06-06,Home,3730.06,5,7,COD,No
O02550,C0577,2024-12-09,Fashion,4896.65,10,7,Wallet,Yes
O02551,C0577,2024-11-01,Fashion,3185.79,0,6,COD,No
O02552,C0577,2025-02-09,Books,4827.39,5,5,COD,Yes
O02553,C0578,2025-12-28,Electronics,1011.57,5,6,Wallet,Yes
O02554,C0578,2025-08-06,Beauty,2374.7,15,1,Wallet,No
O02555,C0578,2025-06-23,Fashion,4673.04,5,7,COD,Yes
O02556,C0578,2025-09-24,Beauty,4442.6,15,7,COD,No
O02557,C0578,2025-10-26,Fashion,2441.99,20,2,UPI,Yes
O02558,C0578,2025-07-04,Electronics,272.21,20,7,COD,No
O02559,C0578,2025-05-03,Fashion,4873.06,10,3,COD,Yes
O02560,C0579,2024-11-10,Electronics,4747.88,10,3,Wallet,No
O02561,C0579,2025-06-06,Beauty,985.41,5,5,UPI,No
O02562,C0579,2025-03-17,Electronics,4044.94,0,2,Wallet,Yes
O02563,C0579,2024-08-28,Fashion,2749.74,0,8,Wallet,Yes
O02564,C0579,2025-04-17,Beauty,1281.67,20,5,Card,Yes
O02565,C0579,2025-11-29,Beauty,2680.72,0,7,Wallet,No
O02566,C0579,2025-02-27,Home,4357.62,0,1,UPI,Yes
O02567,C0580,2025-01-14,Fashion,594.86,0,3,UPI,No
O02568,C0580,2024-05-26,Electronics,1692.59,5,7,Wallet,Yes
O02569,C0580,2024-07-15,Electronics,3624.94,0,7,Card,Yes
O02570,C0580,2024-06-06,Electronics,4997.61,20,4,Wallet,Yes
O02571,C0581,2024-12-12,Electronics,4611.12,5,8,UPI,No
O02572,C0581,2024-05-23,Beauty,3030.53,15,8,UPI,Yes
O02573,C0581,2025-03-15,Home,4443.71,20,3,UPI,No
O02574,C0581,2024-05-22,Books,2992.81,20,5,COD,No
O02575,C0582,2026-03-31,Electronics,1272.59,0,3,Wallet,Yes
O02576,C0582,2026-10-10,Beauty,3444.78,0,8,Wallet,Yes
O02577,C0582,2026-08-09,Fashion,3073.97,15,1,UPI,No
O02578,C0582,2025-08-03,Beauty,2248.41,15,2,Card,Yes
O02579,C0582,2025-11-10,Home,3448.86,15,7,Wallet,Yes
O02580,C0582,2026-10-17,Fashion,1150.23,0,6,Wallet,No
O02581,C0582,2025-08-03,Fashion,4518.42,10,1,UPI,No
O02582,C0582,2026-04-12,Electronics,2434.51,5,1,COD,No
O02583,C0583,2024-08-12,Books,2075.37,20,1,Wallet,No
O02584,C0583,2025-07-20,Electronics,1445.99,15,8,Wallet,No
O02585,C0583,2024-06-16,Fashion,2297.27,20,2,COD,Yes
O02586,C0584,2024-07-13,Books,2064.3,0,1,Card,Yes
O02587,C0584,2025-02-22,Fashion,422.82,10,5,Card,Yes
O02588,C0584,2024-09-30,Beauty,2973.86,10,5,UPI,Yes
O02589,C0584,2024-03-11,Books,249.05,20,2,UPI,Yes
O02590,C0584,2025-01-04,Fashion,4319.13,0,1,COD,Yes
O02591,C0585,2025-08-30,Fashion,3621.99,20,4,COD,Yes
O02592,C0585,2025-05-26,Electronics,2839.76,10,2,UPI,Yes
O02593,C0585,2025-04-21,Home,4578.0,5,7,Wallet,No
O02594,C0585,2024-11-15,Beauty,1736.28,10,4,COD,Yes
O02595,C0585,2024-11-30,Books,2820.84,15,2,COD,Yes
O02596,C0586,2025-02-22,Books,1938.95,0,3,Wallet,Yes
O02597,C0586,2024-10-28,Fashion,3724.89,10,1,COD,No
O02598,C0587,2025-06-17,Books,376.06,0,2,UPI,No
O02599,C0587,2025-08-20,Electronics,493.5,10,8,Wallet,No
O02600,C0587,2026-05-31,Books,2751.48,0,4,Card,Yes
O02601,C0587,2026-06-06,Beauty,1726.64,0,4,Card,No
O02602,C0587,2025-11-23,Beauty,4142.42,10,5,Wallet,Yes
O02603,C0587,2026-02-20,Home,439.09,10,3,Wallet,No
O02604,C0587,2025-06-24,Beauty,4488.81,20,3,COD,Yes
O02605,C0587,2026-04-28,Fashion,2199.77,0,5,Wallet,No
O02606,C0588,2025-11-27,Books,1199.58,15,7,Card,No
O02607,C0588,2025-04-23,Beauty,1245.86,15,7,UPI,No
O02608,C0588,2025-01-15,Beauty,4027.19,5,7,Card,Yes
O02609,C0588,2025-11-23,Home,3944.83,0,4,COD,Yes
O02610,C0589,2026-02-19,Beauty,3762.58,15,6,Wallet,No
O02611,C0589,2024-12-27,Books,1708.5,15,6,UPI,No
O02612,C0589,2026-05-14,Books,3057.82,10,8,COD,No
O02613,C0589,2025-05-29,Beauty,2294.4,0,2,Card,No
O02614,C0590,2025-06-26,Electronics,3697.49,5,3,Card,Yes
O02615,C0590,2025-07-23,Books,695.78,10,2,Wallet,No
O02616,C0590,2024-07-18,Books,4849.82,5,2,UPI,No
O02617,C0591,2024-12-21,Beauty,4218.32,20,7,Card,Yes
O02618,C0591,2025-04-09,Books,1043.46,20,2,UPI,Yes
O02619,C0591,2024-09-21,Books,1098.47,20,3,UPI,Yes
O02620,C0591,2024-12-19,Home,1085.05,15,7,UPI,Yes
O02621,C0591,2025-05-28,Books,2822.56,15,2,UPI,Yes
O02622,C0592,2026-02-02,Home,3489.2,20,1,Card,Yes
O02623,C0593,2025-04-25,Books,2972.35,5,2,COD,No
O02624,C0593,2025-06-22,Beauty,4898.66,5,1,UPI,No
O02625,C0593,2025-03-03,Home,1448.53,20,3,COD,Yes
O02626,C0593,2024-11-15,Fashion,3743.17,15,4,Card,No
O02627,C0593,2024-10-06,Fashion,2796.41,20,2,UPI,No
O02628,C0594,2024-06-23,Books,802.11,15,7,Wallet,No
O02629,C0594,2024-10-16,Beauty,2377.36,10,3,COD,Yes
O02630,C0594,2025-09-06,Electronics,1470.92,15,6,UPI,No
O02631,C0594,2025-02-26,Books,4117.11,10,7,Wallet,Yes
O02632,C0594,2024-10-14,Electronics,414.06,20,1,Card,Yes
O02633,C0594,2024-10-10,Home,1093.62,10,2,Card,Yes
O02634,C0594,2025-02-04,Beauty,1443.43,5,1,Card,Yes
O02635,C0595,2025-03-05,Fashion,1916.1,10,1,COD,No
O02636,C0595,2024-08-27,Home,744.91,10,4,COD,Yes
O02637,C0595,2025-02-14,Fashion,4305.52,20,5,Card,Yes
O02638,C0596,2025-06-19,Home,834.86,20,1,Card,Yes
O02639,C0596,2024-08-16,Home,4191.94,0,5,Card,Yes
O02640,C0596,2025-07-07,Home,3944.36,20,7,Card,Yes
O02641,C0597,2024-05-18,Beauty,2509.39,10,5,COD,Yes
O02642,C0597,2024-05-08,Fashion,4550.79,20,7,COD,Yes
O02643,C0597,2024-09-26,Beauty,4528.1,0,6,Card,Yes
O02644,C0597,2025-04-11,Electronics,2342.43,15,4,COD,Yes
O02645,C0598,2025-11-27,Home,925.49,15,7,UPI,Yes
O02646,C0598,2025-01-31,Electronics,4473.71,15,7,Card,Yes
O02647,C0598,2025-01-09,Beauty,2941.19,10,3,COD,Yes
O02648,C0598,2025-10-08,Electronics,493.21,0,3,COD,Yes
O02649,C0598,2025-12-10,Electronics,1902.2,10,6,Card,Yes
O02650,C0598,2025-04-17,Home,2993.06,5,2,UPI,No
O02651,C0598,2026-05-16,Fashion,4603.16,10,8,Wallet,Yes
O02652,C0598,2026-01-23,Fashion,3523.64,5,5,UPI,Yes
O02653,C0599,2025-07-01,Home,3732.58,20,1,Wallet,No
O02654,C0599,2025-02-09,Beauty,2270.83,5,7,Card,Yes
O02655,C0600,2026-01-24,Fashion,4388.51,10,1,Wallet,No
O02656,C0600,2026-04-11,Beauty,1519.7,10,6,Card,Yes
O02657,C0601,2025-11-06,Books,286.35,15,5,Card,Yes
O02658,C0601,2026-05-20,Home,1664.69,10,4,UPI,No
O02659,C0601,2025-11-02,Fashion,2866.16,10,3,UPI,Yes
O02660,C0601,2026-11-11,Fashion,1080.08,10,7,Wallet,Yes
O02661,C0601,2026-07-09,Fashion,1105.77,0,5,UPI,Yes
O02662,C0601,2025-10-27,Electronics,1379.28,10,5,Card,Yes
O02663,C0601,2025-05-27,Books,3106.33,5,7,Wallet,Yes
O02664,C0602,2025-03-14,Electronics,2265.48,15,3,COD,Yes
O02665,C0603,2024-08-22,Beauty,1378.93,20,4,Card,Yes
O02666,C0603,2024-06-23,Electronics,1629.82,0,8,Card,No
O02667,C0604,2026-06-28,Home,2532.1,15,1,COD,No
O02668,C0604,2025-07-04,Electronics,4632.65,15,7,Wallet,Yes
O02669,C0604,2026-04-17,Electronics,1550.62,0,6,COD,Yes
O02670,C0605,2025-11-04,Electronics,3363.37,5,4,Card,No
O02671,C0605,2024-12-21,Home,259.67,0,5,Wallet,No
O02672,C0605,2025-01-13,Books,4705.72,10,2,COD,No
O02673,C0605,2024-12-23,Books,4593.89,5,4,Wallet,No
O02674,C0605,2025-09-27,Books,2712.12,0,8,Wallet,Yes
O02675,C0605,2025-05-10,Beauty,3101.14,0,3,COD,No
O02676,C0605,2024-11-05,Electronics,2472.23,20,6,Wallet,Yes
O02677,C0605,2024-11-22,Beauty,4212.29,20,8,Card,Yes
O02678,C0606,2025-09-01,Electronics,1676.73,15,5,Card,Yes
O02679,C0606,2025-03-05,Fashion,1857.68,20,6,Wallet,No
O02680,C0606,2025-09-05,Fashion,2937.31,10,1,COD,No
O02681,C0606,2025-01-19,Books,2016.8,20,3,UPI,No
O02682,C0607,2025-02-21,Beauty,3333.62,10,1,Card,No
O02683,C0607,2025-11-04,Fashion,2512.2,0,5,Wallet,No
O02684,C0607,2025-08-16,Electronics,1742.18,20,1,Card,No
O02685,C0607,2026-06-18,Electronics,572.73,10,7,Wallet,No
O02686,C0607,2025-03-25,Beauty,1609.28,20,8,COD,No
O02687,C0608,2025-04-13,Books,4416.66,15,5,Card,No
O02688,C0608,2024-12-14,Home,2139.83,10,2,UPI,No
O02689,C0608,2025-09-30,Electronics,3783.42,5,1,Wallet,No
O02690,C0608,2024-10-06,Electronics,2968.95,20,2,COD,No
O02691,C0608,2024-05-30,Electronics,3548.02,10,7,Card,No
O02692,C0608,2025-06-14,Electronics,3813.91,10,7,UPI,Yes
O02693,C0608,2024-12-28,Beauty,2332.19,20,7,Card,Yes
O02694,C0608,2024-05-16,Fashion,2102.52,0,8,Wallet,No
O02695,C0609,2026-02-28,Beauty,2169.5,10,8,UPI,Yes
O02696,C0609,2026-06-02,Home,2370.19,5,7,COD,Yes
O02697,C0609,2026-01-25,Beauty,2459.5,15,4,Card,No
O02698,C0610,2025-11-02,Electronics,4034.34,10,6,Card,Yes
O02699,C0611,2025-05-19,Books,2816.31,0,7,Wallet,No
O02700,C0611,2025-09-27,Electronics,1096.73,15,1,Card,Yes
O02701,C0611,2026-06-29,Beauty,1119.96,20,3,UPI,Yes
O02702,C0611,2026-07-16,Books,775.99,10,3,Card,Yes
O02703,C0611,2026-06-18,Beauty,634.1,15,1,COD,No
O02704,C0611,2025-08-23,Fashion,2145.08,0,5,Card,Yes
O02705,C0611,2025-05-29,Home,3437.94,10,4,UPI,Yes
O02706,C0612,2025-06-18,Beauty,3074.31,10,2,Wallet,Yes
O02707,C0613,2025-06-10,Fashion,3764.0,0,5,Card,Yes
O02708,C0613,2025-04-24,Books,3678.46,15,2,UPI,No
O02709,C0613,2025-01-22,Fashion,4778.47,0,5,COD,Yes
O02710,C0613,2024-04-17,Beauty,2022.15,5,5,UPI,No
O02711,C0614,2024-02-26,Books,4697.2,10,3,UPI,No
O02712,C0614,2024-02-20,Beauty,1177.22,0,1,Wallet,Yes
O02713,C0614,2025-02-16,Beauty,921.07,15,3,Card,No
O02714,C0614,2024-11-03,Electronics,4243.75,0,6,Wallet,Yes
O02715,C0614,2025-06-13,Beauty,2636.68,5,6,Wallet,No
O02716,C0614,2024-04-01,Books,561.26,20,1,UPI,No
O02717,C0614,2024-04-23,Books,1023.15,15,8,Card,Yes
O02718,C0614,2024-02-04,Fashion,2745.84,20,1,UPI,No
O02719,C0615,2024-10-27,Home,1546.93,20,4,Wallet,Yes
O02720,C0615,2024-10-16,Electronics,1803.24,0,8,Card,Yes
O02721,C0615,2024-11-28,Home,4090.43,5,3,COD,Yes
O02722,C0615,2025-03-23,Fashion,3064.02,5,2,Wallet,No
O02723,C0616,2025-06-26,Fashion,4150.01,20,1,Wallet,No
O02724,C0616,2024-05-08,Fashion,832.92,15,5,COD,Yes
O02725,C0616,2025-03-19,Fashion,401.74,15,6,COD,Yes
O02726,C0616,2025-11-04,Home,4112.73,0,6,Card,No
O02727,C0616,2025-02-10,Electronics,4233.92,10,3,Wallet,No
O02728,C0616,2025-01-17,Books,2685.3,15,5,Card,Yes
O02729,C0616,2024-09-15,Books,1307.94,15,1,Wallet,No
O02730,C0616,2025-02-22,Home,3009.47,20,3,COD,No
O02731,C0617,2026-01-28,Fashion,1092.78,5,7,Wallet,Yes
O02732,C0618,2024-07-06,Books,1107.89,20,6,Card,Yes
O02733,C0618,2024-08-14,Books,1738.96,20,8,Wallet,No
O02734,C0618,2025-04-12,Books,3132.39,0,6,COD,Yes
O02735,C0618,2024-09-15,Electronics,1423.07,20,3,COD,Yes
O02736,C0618,2024-04-13,Beauty,1771.38,0,4,Card,Yes
O02737,C0618,2025-02-22,Electronics,247.25,10,1,COD,Yes
O02738,C0618,2025-04-28,Beauty,4663.74,0,3,COD,Yes
O02739,C0619,2025-07-12,Home,280.08,5,8,Wallet,Yes
O02740,C0619,2025-04-15,Home,3038.9,15,7,COD,Yes
O02741,C0619,2025-07-29,Home,1624.89,20,1,Card,Yes
O02742,C0619,2026-08-26,Fashion,1076.73,0,6,Wallet,No
O02743,C0619,2026-05-25,Beauty,3121.43,10,2,Wallet,Yes
O02744,C0620,2026-05-30,Electronics,2762.95,15,1,COD,Yes
O02745,C0620,2025-04-16,Books,2353.14,0,7,Wallet,No
O02746,C0620,2026-08-18,Electronics,934.09,10,5,Card,No
O02747,C0620,2026-08-29,Home,1436.61,5,3,UPI,Yes
O02748,C0620,2026-08-20,Books,3370.29,0,6,UPI,Yes
O02749,C0620,2026-09-04,Fashion,2552.92,0,4,Wallet,No
O02750,C0621,2025-01-08,Beauty,4199.96,5,2,Wallet,Yes
O02751,C0621,2024-09-04,Home,2406.18,5,4,COD,No
O02752,C0621,2024-11-09,Beauty,4263.82,20,5,UPI,No
O02753,C0622,2025-07-29,Books,4934.94,15,1,COD,Yes
O02754,C0622,2024-11-22,Beauty,3974.85,10,1,UPI,No
O02755,C0622,2025-05-12,Beauty,4812.87,20,3,COD,Yes
O02756,C0622,2025-06-11,Home,1888.04,0,4,UPI,No
O02757,C0623,2025-08-12,Home,4496.95,10,8,Wallet,No
O02758,C0623,2025-05-30,Books,3090.93,0,2,Wallet,No
O02759,C0624,2024-11-24,Beauty,4485.38,10,2,UPI,Yes
O02760,C0624,2024-06-04,Fashion,1055.41,20,1,Wallet,No
O02761,C0624,2024-06-15,Fashion,3882.46,20,1,COD,No
O02762,C0624,2024-10-14,Books,3216.04,20,1,UPI,Yes
O02763,C0624,2025-02-07,Electronics,1744.14,15,6,COD,No
O02764,C0625,2025-12-15,Fashion,3660.0,0,3,Card,No
O02765,C0625,2025-11-02,Beauty,1465.51,20,1,UPI,No
O02766,C0625,2026-05-13,Electronics,404.34,20,8,Card,Yes
O02767,C0625,2025-04-29,Beauty,3077.53,10,2,Card,Yes
O02768,C0626,2024-05-30,Beauty,661.99,10,5,UPI,No
O02769,C0626,2024-08-02,Fashion,4041.64,0,4,UPI,No
O02770,C0626,2024-03-22,Fashion,1617.29,5,8,UPI,No
O02771,C0626,2024-10-06,Electronics,3082.97,15,8,Wallet,No
